"","ideology","norm_news","norm_branches","norm_officials","norm_facts","egal_equalop","egal_worryless","egal_notbigprob","egal_fewerprobs","moraltrad_adjmoral","moraltrad_moretrad","auth_childind","auth_childcur","auth_childobed","auth_childconsid","education","sex","interest","econ_perc","age"
"7627",5,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Somewhat interested","Much worse off","18-29"
"7628",6,5,5,5,4,1,5,4,4,5,2,2,1,1,1,"Less than high school","Male","Very much interested","Somewhat better off","65+"
"7629",2,4,5,3,5,3,5,5,3,4,4,1,1,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"7630",4,1,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Somewhat interested","About the same","30-49"
"7631",3,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Very much interested","Somewhat better off","18-29"
"7632",1,1,4,4,4,1,1,2,1,2,2,2,2,1,1,"Less than high school","Female","Very much interested","About the same","50-64"
"7633",3,3,3,5,4,2,4,5,1,1,5,1,2,2,1,"Less than high school","Female","Not much interested","About the same","18-29"
"7634",6,3,4,4,4,1,2,2,2,4,1,2,2,1,1,"Less than high school","Female","Very much interested","Somewhat worse off","65+"
"7635",4,5,5,5,4,1,5,4,1,1,2,2,2,2,1,"Less than high school","Female","Very much interested","Somewhat better off","65+"
"7636",3,5,5,5,3,1,5,3,3,4,4,1,1,2,2,"Less than high school","Male","Very much interested","About the same","50-64"
"7637",1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","About the same","50-64"
"7638",NA,4,4,4,3,1,1,1,1,1,1,2,2,1,2,"Less than high school","Female","Somewhat interested","Much better off","50-64"
"7639",NA,3,5,5,5,2,3,4,3,4,2,1,2,2,1,"Less than high school","Female","Not much interested","About the same","18-29"
"7640",2,5,5,5,5,2,4,5,2,1,4,2,1,2,1,"Less than high school","Female","Very much interested","About the same","30-49"
"7641",6,3,4,4,4,2,2,2,2,2,3,2,2,1,2,"Less than high school","Male","Somewhat interested","About the same","50-64"
"7642",3,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Somewhat interested","Somewhat better off","18-29"
"7643",6,3,3,4,5,1,3,3,2,2,2,2,2,1,1,"Less than high school","Female","Somewhat interested","Somewhat better off","50-64"
"7644",5,3,3,5,3,2,3,4,5,2,2,2,1,1,1,"Less than high school","Male","Somewhat interested","Much better off","30-49"
"7645",3,5,4,5,3,1,4,5,1,1,5,2,1,2,1,"Less than high school","Male","Very much interested","Somewhat worse off","18-29"
"7646",6,3,4,4,4,2,4,3,1,4,1,2,2,1,1,"Less than high school","Male","Somewhat interested","About the same","65+"
"7647",6,5,5,5,5,3,1,1,3,2,1,2,2,2,1,"Less than high school","Female","Very much interested","Much better off","65+"
"7648",NA,3,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Not much interested","Somewhat worse off","18-29"
"7649",NA,4,5,5,4,1,1,4,2,5,2,2,2,2,2,"Less than high school","Male","Somewhat interested","Somewhat worse off","65+"
"7650",4,5,5,5,3,1,5,5,1,2,1,2,2,1,2,"Less than high school","Male","Somewhat interested","Somewhat better off","30-49"
"7651",6,5,4,4,3,5,3,2,3,5,2,NA,NA,2,NA,"Less than high school","Female","Very much interested","Somewhat better off","50-64"
"7652",4,3,3,5,4,1,3,4,2,3,1,2,2,1,1,NA,"Female","Somewhat interested","About the same","50-64"
"7653",2,5,5,5,4,1,5,5,2,1,3,1,1,2,1,"Less than high school","Male","Very much interested","Somewhat worse off","65+"
"7654",2,5,5,5,5,1,5,5,1,1,4,2,1,2,1,"Less than high school","Female","Very much interested","Somewhat better off","30-49"
"7655",3,5,5,5,3,1,4,5,2,4,3,1,1,2,1,"Less than high school","Female","Somewhat interested","About the same","65+"
"7656",2,5,5,5,5,1,5,4,1,1,4,1,1,2,1,"Less than high school","Female","Very much interested","Much worse off","30-49"
"7657",1,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","Somewhat worse off","30-49"
"7658",6,4,4,5,4,3,1,3,3,5,1,2,2,1,2,"Less than high school","Male","Very much interested","About the same","65+"
"7659",NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","Somewhat worse off","50-64"
"7660",1,5,5,5,5,1,5,5,1,2,4,1,1,1,1,"Less than high school","Female","Very much interested","Somewhat better off","30-49"
"7661",5,5,5,4,4,1,1,3,2,4,1,2,2,2,2,"Less than high school","Male","Very much interested","About the same","65+"
"7662",3,4,5,5,5,1,5,5,1,4,5,1,1,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"7663",3,5,5,4,4,1,4,2,1,3,1,2,2,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"7664",2,5,5,5,5,3,5,4,2,1,3,2,2,2,NA,"Less than high school","Female","Very much interested","About the same","50-64"
"7665",5,2,4,4,4,3,3,3,3,3,1,2,2,1,1,"Less than high school","Male","Somewhat interested","About the same","65+"
"7666",3,5,4,5,5,1,4,4,4,3,3,2,2,2,1,"Less than high school","Female","Very much interested","About the same","50-64"
"7667",1,5,5,5,5,2,4,4,1,2,4,1,1,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"7668",4,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","About the same","65+"
"7669",4,5,5,5,4,1,5,5,1,1,2,2,2,2,2,"Less than high school","Male","Very much interested","Somewhat worse off","65+"
"7670",5,4,3,5,5,4,2,3,2,2,1,2,2,1,2,"Less than high school","Male","Very much interested","Much better off","18-29"
"7671",NA,3,4,5,4,1,5,5,1,5,2,2,2,1,2,"Less than high school","Female","Very much interested","About the same","65+"
"7672",3,4,5,5,4,1,3,5,1,3,3,2,2,2,1,"Less than high school","Female","Very much interested","Somewhat better off","18-29"
"7673",4,5,5,5,3,2,2,3,2,5,3,1,2,2,1,"Less than high school","Male","Somewhat interested","About the same","50-64"
"7674",NA,5,5,5,5,1,5,5,1,1,1,2,2,1,1,"Less than high school","Male","Very much interested","About the same","50-64"
"7675",4,2,5,5,4,3,3,1,4,4,3,2,2,1,2,"Less than high school","Female","Not much interested","Somewhat better off","30-49"
"7676",NA,5,5,5,3,1,1,1,5,5,2,2,2,1,1,"Less than high school","Male","Very much interested","Much better off","30-49"
"7677",6,3,5,4,4,4,2,3,4,5,1,2,2,2,2,"Less than high school","Female","Very much interested","Somewhat better off","30-49"
"7678",5,4,5,5,5,1,1,5,5,1,1,1,1,2,1,"Less than high school","Male","Somewhat interested","About the same","30-49"
"7679",6,1,5,5,3,1,2,3,5,3,1,2,2,1,1,"Less than high school","Female","Not much interested","Much better off","30-49"
"7680",6,3,3,5,3,1,2,5,2,2,1,2,2,1,1,"Less than high school","Female","Very much interested","Somewhat better off","50-64"
"7681",5,2,4,5,4,3,2,4,3,4,3,2,2,2,1,"Less than high school","Male","Very much interested","About the same","30-49"
"7682",4,3,4,4,4,2,5,4,2,2,1,2,2,2,1,"Less than high school","Female","Very much interested","About the same","50-64"
"7683",6,4,4,5,4,1,1,3,5,4,2,1,1,1,1,"Less than high school","Male","Very much interested","About the same","65+"
"7684",6,2,3,5,5,3,1,4,2,4,3,1,1,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"7685",6,5,5,5,5,2,3,4,4,5,1,2,1,2,1,"Less than high school","Male","Very much interested","About the same","65+"
"7686",5,4,4,5,5,3,2,4,3,4,3,1,1,2,1,"Less than high school","Male","Somewhat interested","About the same","65+"
"7687",NA,5,5,5,3,1,5,5,1,5,1,2,2,1,1,"Less than high school","Male","Very much interested","About the same","65+"
"7688",7,5,5,5,5,2,2,4,4,5,1,2,1,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"7689",2,5,5,5,5,1,5,5,1,1,4,1,1,2,1,"Less than high school","Male","Somewhat interested","Somewhat worse off","30-49"
"7690",2,3,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Not much interested","Somewhat better off","18-29"
"7691",NA,2,3,2,2,1,1,2,2,1,1,2,2,1,2,"Less than high school","Female","Very much interested","Somewhat worse off","50-64"
"7692",6,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","Much better off","65+"
"7693",3,2,3,4,4,2,4,3,2,2,2,1,1,2,1,NA,"Female","Very much interested","About the same","50-64"
"7694",3,5,5,5,5,1,5,5,1,4,4,2,1,2,1,"Less than high school","Female","Somewhat interested","About the same","50-64"
"7695",4,1,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","About the same","65+"
"7696",3,5,5,5,5,1,2,4,2,5,4,1,1,2,1,"Less than high school","Female","Somewhat interested","About the same","65+"
"7697",2,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Somewhat interested","Somewhat worse off","18-29"
"7698",1,5,4,5,5,1,5,5,1,2,5,1,1,1,1,"Less than high school","Female","Very much interested","Somewhat worse off","30-49"
"7699",4,4,5,NA,5,1,1,2,1,4,NA,2,2,2,1,"Less than high school","Male","Somewhat interested","Much worse off","50-64"
"7700",6,3,5,5,NA,2,5,4,5,5,1,NA,NA,NA,NA,"Less than high school","Female","Very much interested",NA,"50-64"
"7701",4,3,3,4,3,2,2,4,2,2,2,2,2,1,1,"Less than high school","Male","Somewhat interested","Somewhat worse off","65+"
"7702",4,5,5,5,5,1,4,3,1,1,1,2,1,2,1,"Less than high school","Male","Somewhat interested","Much worse off","65+"
"7703",6,3,4,5,5,2,3,3,2,2,3,1,2,1,1,"Less than high school","Female","Very much interested","Somewhat better off","50-64"
"7704",6,5,5,5,5,1,NA,NA,NA,5,1,2,2,2,1,"Less than high school","Female","Very much interested","Much better off","18-29"
"7705",2,5,5,5,5,1,4,5,1,3,2,2,1,2,1,"Less than high school","Female","Very much interested","Somewhat better off","30-49"
"7706",5,4,5,4,5,1,3,4,1,4,1,2,2,2,1,"Less than high school","Male","Somewhat interested","About the same","30-49"
"7707",6,4,4,4,4,1,1,2,1,5,1,2,2,2,1,"Less than high school","Female","Very much interested","About the same","50-64"
"7708",1,5,5,5,5,1,4,4,3,2,5,1,1,2,1,"Less than high school","Female","Very much interested","Somewhat worse off","30-49"
"7709",4,4,5,5,5,2,3,2,2,4,3,1,1,2,1,"Less than high school","Male","Very much interested","About the same","30-49"
"7710",3,4,2,4,1,1,4,5,1,2,1,2,2,1,2,"Less than high school","Female","Very much interested","About the same","50-64"
"7711",6,5,5,5,4,2,5,4,2,5,1,2,1,1,1,"Less than high school","Female","Somewhat interested","About the same","50-64"
"7712",3,5,5,5,5,2,4,5,1,4,1,2,1,2,1,"Less than high school","Female","Somewhat interested","Somewhat worse off","30-49"
"7713",3,1,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Somewhat interested","Much better off","30-49"
"7714",6,5,4,5,3,3,3,2,2,1,3,1,1,2,1,"Less than high school","Male","Not much interested","Somewhat worse off","18-29"
"7715",3,5,5,5,5,2,4,3,1,2,3,1,1,2,1,"Less than high school","Female","Somewhat interested","Somewhat better off","18-29"
"7716",4,NA,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","Somewhat worse off","65+"
"7717",6,4,4,4,5,1,2,4,3,3,1,1,2,2,1,"Less than high school","Male","Very much interested","About the same","30-49"
"7718",4,4,4,4,4,1,5,3,1,2,3,2,2,2,2,"Less than high school","Female","Very much interested","Somewhat worse off","50-64"
"7719",6,2,5,4,4,2,2,3,3,3,1,1,1,2,2,"Less than high school","Female","Somewhat interested","Much better off","50-64"
"7720",5,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Not much interested","About the same","30-49"
"7721",NA,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Very much interested","Somewhat worse off","50-64"
"7722",6,NA,5,5,3,2,3,3,3,5,1,2,2,NA,1,"Less than high school","Male","Not much interested","About the same","65+"
"7723",6,3,4,5,4,2,2,3,1,5,2,2,2,1,2,"Less than high school","Male","Not much interested","About the same","50-64"
"7724",4,5,5,5,5,1,5,5,1,5,5,2,2,2,1,"Less than high school","Male","Very much interested","About the same","30-49"
"7725",7,3,5,5,4,2,3,4,4,5,2,2,NA,NA,NA,"Less than high school","Female","Very much interested","About the same","65+"
"7726",5,5,5,5,5,1,5,5,1,1,3,2,2,1,1,"Less than high school","Female","Very much interested","About the same","65+"
"7727",6,5,5,5,4,2,3,3,4,3,2,2,2,1,1,"Less than high school","Female","Very much interested","Somewhat better off","30-49"
"7728",4,3,5,5,5,2,2,3,2,1,1,2,2,1,1,"Less than high school","Female","Not much interested","Somewhat worse off","65+"
"7729",3,5,5,5,5,1,5,5,2,2,4,2,1,2,1,"Less than high school","Male","Very much interested","About the same","30-49"
"7730",4,5,4,4,5,1,3,4,1,3,2,2,1,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"7731",2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Very much interested","Somewhat worse off","65+"
"7732",2,5,5,5,5,2,5,5,1,1,3,2,1,1,1,"Less than high school","Female","Very much interested","About the same","30-49"
"7733",4,2,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Very much interested","About the same","30-49"
"7734",4,3,4,5,5,1,4,4,2,2,1,2,2,1,2,"Less than high school","Male","Very much interested","About the same","50-64"
"7735",2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Very much interested","About the same","30-49"
"7736",2,5,5,5,4,1,5,5,1,2,3,1,1,2,1,"Less than high school","Female","Very much interested","Somewhat worse off","65+"
"7737",2,5,4,5,5,2,3,3,2,5,3,1,2,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"7738",5,4,5,5,4,2,1,3,4,4,1,2,2,2,1,"Less than high school","Male","Very much interested","About the same","65+"
"7739",4,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Somewhat interested","About the same","30-49"
"7740",2,4,5,5,5,1,5,5,1,5,2,2,2,1,1,"Less than high school","Male","Very much interested","Much worse off","50-64"
"7741",7,2,5,5,5,3,4,3,4,2,1,2,2,1,1,"Less than high school","Male","Somewhat interested","Somewhat better off","65+"
"7742",NA,1,5,4,4,1,5,4,3,5,2,2,1,1,1,"Less than high school","Female","Somewhat interested","Somewhat better off","30-49"
"7743",3,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Not much interested","Somewhat better off","30-49"
"7744",NA,3,4,5,4,1,2,2,2,2,2,2,1,2,1,"Less than high school","Female","Somewhat interested","Much better off","50-64"
"7745",5,3,5,5,3,2,4,4,2,1,3,1,1,1,1,"Less than high school","Female","Very much interested","Somewhat better off","18-29"
"7746",3,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Very much interested","Much better off","50-64"
"7747",NA,3,3,3,3,1,5,5,2,5,1,2,2,1,1,"Less than high school","Female","Not much interested","Somewhat worse off","30-49"
"7748",2,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Not much interested","About the same","18-29"
"7749",4,5,3,3,5,1,2,4,4,2,1,1,1,2,1,"Less than high school","Male","Very much interested","Somewhat better off","50-64"
"7750",4,5,5,5,5,1,4,5,1,1,2,NA,NA,2,1,"Less than high school","Male","Very much interested","About the same","65+"
"7751",4,4,5,4,4,2,3,4,3,4,1,2,2,NA,NA,"Less than high school","Female","Very much interested","Much worse off","50-64"
"7752",5,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Somewhat interested","Somewhat better off","30-49"
"7753",7,3,4,4,3,2,1,2,4,5,1,2,2,1,2,"Less than high school","Female","Very much interested","Somewhat better off","65+"
"7754",NA,4,4,5,3,1,2,2,3,4,1,2,2,1,2,NA,"Female","Somewhat interested","Much worse off","50-64"
"7755",2,5,5,5,5,1,5,5,1,4,5,2,1,2,1,"Less than high school","Male","Very much interested","About the same","65+"
"7756",3,5,5,5,4,1,5,5,1,2,3,NA,NA,2,NA,"Less than high school","Female","Very much interested","About the same","65+"
"7757",2,5,4,5,4,1,5,4,2,1,2,2,1,2,1,"Less than high school","Female","Very much interested","About the same","65+"
"7758",2,5,5,5,5,1,5,5,1,2,4,2,2,2,1,"Less than high school","Female","Somewhat interested","About the same","50-64"
"7759",6,1,4,4,4,1,1,1,1,2,1,2,2,1,1,"Less than high school","Male","Very much interested","About the same","65+"
"7760",4,5,5,5,5,1,5,5,2,1,3,2,1,2,1,"Less than high school","Male","Very much interested","Much better off","30-49"
"7761",4,3,4,4,3,2,1,3,4,3,1,2,2,2,2,"Less than high school","Female","Very much interested","About the same","30-49"
"7762",6,4,4,5,5,1,5,5,1,5,2,2,2,1,1,"Less than high school","Male","Somewhat interested","Somewhat worse off","50-64"
"7763",5,3,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Female","Not much interested","About the same","30-49"
"7764",1,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Very much interested","Much better off","18-29"
"7765",4,3,5,5,5,2,4,4,2,2,2,1,1,1,1,"Less than high school","Female","Not much interested","About the same","50-64"
"7766",4,3,3,3,3,3,3,3,3,3,3,2,2,1,2,"Less than high school","Female","Somewhat interested","Much better off","30-49"
"7767",2,5,5,5,5,1,5,5,1,2,1,2,NA,NA,NA,"Less than high school","Female","Very much interested","Somewhat better off","65+"
"7768",4,5,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Very much interested","About the same","30-49"
"7769",4,1,1,5,2,1,5,3,3,3,3,2,1,2,1,"Less than high school","Female","Very much interested",NA,NA
"7770",6,2,2,4,4,1,3,2,2,3,2,2,2,1,2,NA,"Male","Somewhat interested","Somewhat better off","18-29"
"7771",4,1,5,5,5,2,4,4,2,3,3,1,1,2,1,"Less than high school","Female","Very much interested","Much worse off","50-64"
"7772",4,5,5,5,4,4,4,3,3,4,4,1,1,2,1,"Less than high school","Female","Somewhat interested","About the same","65+"
"7773",1,3,3,2,4,1,4,1,1,2,1,2,2,1,2,"Less than high school","Female","Very much interested","Much better off","65+"
"7774",2,5,5,5,4,1,5,5,2,1,3,2,1,2,1,"Less than high school","Male","Somewhat interested","About the same","30-49"
"7775",2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Very much interested","Much better off","18-29"
"7776",2,3,4,5,5,3,3,3,5,3,3,2,2,1,1,NA,"Female","Very much interested","Much worse off","30-49"
"7777",5,4,4,5,5,1,1,2,1,2,1,2,2,1,1,"Less than high school","Male","Very much interested","Somewhat better off","50-64"
"7778",3,2,5,5,3,1,5,5,1,2,2,2,2,1,1,"Less than high school","Male","Very much interested","Much worse off","30-49"
"7779",6,5,5,5,1,5,5,5,5,5,1,2,1,2,1,"Less than high school","Male","Very much interested","Somewhat better off","65+"
"7780",4,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Not much interested","About the same","30-49"
"7781",2,5,5,4,5,1,5,5,1,2,4,2,2,2,1,"Less than high school","Female","Very much interested","About the same","50-64"
"7782",6,3,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than high school","Male","Somewhat interested","About the same","65+"
"7783",4,1,2,2,3,1,4,4,1,3,3,2,2,1,1,"Less than high school","Female","Somewhat interested","Somewhat better off","18-29"
"7784",NA,NA,NA,NA,NA,5,1,4,5,4,3,2,2,1,2,"Less than high school","Female","Very much interested","Much worse off",NA
"7785",5,2,4,5,5,2,4,5,1,2,4,1,2,2,1,"Less than high school","Female","Somewhat interested","About the same","18-29"
