"","ideology","norm_news","norm_branches","norm_officials","norm_facts","egal_equalop","egal_worryless","egal_notbigprob","egal_fewerprobs","moraltrad_adjmoral","moraltrad_moretrad","auth_childind","auth_childcur","auth_childobed","auth_childconsid","education","sex","interest","econ_perc","age"
"7521",4,5,5,5,5,3,3,3,3,3,3,1,1,2,1,2,1,1,4,60
"7522",1,5,4,5,5,1,5,5,1,1,5,1,1,2,1,3,1,2,5,34
"7523",4,3,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,74
"7524",4,4,5,5,4,1,3,4,1,1,1,2,2,1,2,6,1,1,3,60
"7525",4,5,5,5,3,1,3,4,1,1,1,2,2,1,1,3,1,1,3,66
"7526",NA,3,4,5,5,2,4,5,2,4,2,2,2,2,1,2,2,2,3,55
"7527",3,5,5,5,3,2,4,4,2,4,3,2,1,2,1,7,2,2,3,54
"7528",2,3,3,4,5,2,5,4,1,3,2,2,2,1,1,4,2,2,2,42
"7529",6,3,3,4,3,3,3,3,3,3,2,1,1,1,2,1,1,2,3,78
"7530",1,4,3,5,5,1,3,3,1,3,3,2,1,2,1,6,2,2,3,65
"7531",5,5,5,5,4,3,1,4,3,2,2,2,2,2,1,2,1,2,2,63
"7532",2,4,5,5,5,1,5,5,2,5,4,1,1,2,1,2,1,2,5,51
"7533",2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,3,33
"7534",1,5,5,5,5,1,5,5,1,3,4,1,1,2,1,3,2,2,5,23
"7535",2,5,5,5,4,1,5,4,2,2,4,2,1,2,1,8,2,2,4,27
"7536",6,3,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,68
"7537",NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,4,42
"7538",5,1,4,5,3,4,2,2,2,5,1,2,2,2,1,4,2,1,5,71
"7539",6,4,4,4,4,1,2,4,2,4,1,2,2,2,2,8,1,1,3,80
"7540",2,5,5,5,5,3,5,5,1,3,5,1,1,2,1,7,2,2,3,27
"7541",4,5,5,5,3,2,3,3,1,2,1,2,2,2,2,6,1,2,3,57
"7542",3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,4,1,3,5,42
"7543",4,5,5,5,3,1,1,5,1,4,1,2,2,1,NA,2,1,1,3,67
"7544",1,5,5,5,5,1,5,5,1,5,1,2,1,2,1,2,2,2,5,68
"7545",5,4,5,5,4,1,5,5,2,2,1,1,1,1,1,6,2,3,1,26
"7546",6,3,4,2,3,1,2,2,4,5,1,2,2,1,1,7,2,3,4,61
"7547",4,4,5,4,4,4,4,5,1,1,1,2,2,1,2,6,2,2,3,72
"7548",2,5,5,5,5,1,5,5,1,2,4,1,1,2,1,8,2,1,3,76
"7549",4,5,5,5,2,2,4,5,2,2,4,1,1,2,1,6,2,1,3,53
"7550",5,5,5,5,3,3,2,2,2,1,2,1,1,2,1,6,1,1,3,55
"7551",5,1,1,4,3,2,2,2,4,NA,1,2,2,2,2,3,1,2,4,24
"7552",3,5,5,5,4,2,5,5,2,5,4,1,1,2,1,6,2,1,3,61
"7553",2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,2,65
"7554",3,5,5,5,5,2,4,2,3,4,4,2,1,2,1,7,1,2,4,36
"7555",7,4,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,80
"7556",5,4,4,4,4,2,2,3,2,2,2,2,2,2,2,6,1,2,3,63
"7557",NA,NA,NA,NA,NA,1,1,1,3,4,5,2,1,1,2,NA,NA,1,NA,-9
"7558",3,4,3,3,4,1,2,3,2,3,2,1,2,1,2,6,1,1,3,64
"7559",6,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,69
"7560",5,1,2,4,3,1,3,3,2,4,1,2,2,2,NA,5,1,2,3,44
"7561",5,3,4,5,5,1,5,4,1,4,1,2,1,2,1,6,2,2,3,32
"7562",4,1,4,4,4,2,3,3,3,3,2,2,2,2,2,6,2,2,3,70
"7563",6,3,4,4,4,2,1,4,5,5,1,2,2,2,1,NA,1,1,3,64
"7564",4,3,5,5,5,2,2,4,2,4,1,2,2,2,1,4,2,1,3,58
"7565",NA,5,4,4,4,1,5,5,1,1,4,1,1,2,1,6,2,3,2,23
"7566",4,3,4,5,4,1,3,4,2,2,1,2,1,2,1,5,2,1,3,72
"7567",NA,4,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,67
"7568",3,5,5,4,4,4,4,4,2,3,3,1,1,2,1,8,1,1,3,77
"7569",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,21
"7570",3,5,5,5,5,4,3,4,2,4,2,1,1,2,1,3,1,1,3,65
"7571",4,1,1,1,1,1,3,2,5,2,2,2,2,1,2,4,2,2,3,32
"7572",NA,5,5,4,4,3,3,4,1,3,2,2,2,1,1,3,1,2,4,50
"7573",6,4,4,4,2,2,3,3,3,3,3,2,2,1,2,3,2,2,2,31
"7574",3,5,5,5,5,1,5,5,1,2,2,NA,NA,NA,NA,6,1,1,4,80
"7575",2,5,5,5,5,1,5,5,1,2,5,1,1,2,1,6,2,1,3,41
"7576",4,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,28
"7577",6,3,4,4,4,3,3,4,2,3,2,2,2,1,1,3,1,3,3,47
"7578",6,3,4,5,3,2,2,2,4,4,2,2,2,2,1,2,1,1,3,79
"7579",NA,1,3,3,4,1,3,3,3,4,2,2,1,1,1,1,2,2,4,70
"7580",4,5,5,5,5,1,5,5,2,3,4,2,1,2,1,6,2,2,2,30
"7581",NA,1,1,1,1,2,2,3,2,3,3,1,1,2,1,1,1,3,3,31
"7582",2,5,5,5,5,1,5,5,1,5,2,2,1,2,1,7,2,1,3,77
"7583",1,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,20
"7584",NA,1,3,4,1,2,5,3,1,3,4,2,2,2,2,2,2,2,2,19
"7585",NA,4,4,4,4,1,2,4,3,3,3,2,2,1,2,3,2,3,4,27
"7586",2,5,5,5,5,1,4,2,3,2,4,1,1,1,1,7,2,1,3,40
"7587",6,5,5,5,5,1,3,3,4,4,1,1,1,1,1,6,1,3,2,28
"7588",5,3,5,5,5,1,5,5,1,4,1,2,2,2,1,2,2,2,3,79
"7589",4,4,5,4,4,1,4,2,2,2,1,NA,NA,NA,NA,6,1,1,3,43
"7590",5,3,4,4,4,2,4,4,2,3,3,2,1,2,1,7,2,2,3,39
"7591",NA,NA,5,5,5,1,3,5,1,2,1,2,2,1,1,2,2,1,1,61
"7592",5,5,5,5,4,3,2,3,3,2,1,2,2,1,2,6,1,1,3,50
"7593",6,3,4,5,4,1,2,2,1,1,1,NA,2,1,1,5,2,1,1,64
"7594",6,5,5,5,4,1,2,4,2,3,1,2,NA,NA,NA,3,1,2,3,74
"7595",1,4,2,4,4,1,5,5,1,2,4,1,1,2,1,7,1,1,3,31
"7596",2,5,5,5,5,1,5,5,1,1,1,2,2,1,2,5,2,1,5,33
"7597",NA,3,3,4,3,2,4,4,2,4,2,2,2,1,2,1,2,3,2,31
"7598",2,4,5,5,3,1,5,5,1,2,1,2,1,1,1,7,1,1,4,70
"7599",4,2,4,4,3,2,2,3,3,2,2,2,2,1,2,7,2,3,NA,47
"7600",4,4,5,4,3,1,4,5,1,5,1,2,2,2,2,3,2,3,2,58
"7601",4,5,5,5,5,2,4,5,1,1,2,1,1,2,1,3,1,3,2,22
"7602",4,1,4,4,2,1,2,5,1,2,1,2,2,2,2,1,2,3,3,54
"7603",3,5,5,5,4,1,5,5,1,3,3,2,1,2,1,3,1,1,3,75
"7604",5,3,5,5,5,2,3,3,3,4,2,2,2,1,2,4,1,2,2,63
"7605",6,2,5,5,5,5,1,3,3,1,1,2,2,1,1,2,1,1,1,71
"7606",4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,44
"7607",2,4,5,5,4,1,3,4,2,4,3,1,1,2,1,6,2,1,3,80
"7608",1,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,5,48
"7609",5,1,5,5,5,2,3,3,2,4,2,NA,NA,NA,NA,4,2,1,3,72
"7610",4,3,4,4,4,2,2,4,4,3,3,2,1,2,2,4,2,2,3,31
"7611",4,3,5,5,5,1,5,1,1,5,1,2,2,2,2,3,1,1,3,61
"7612",6,3,5,4,5,1,2,3,1,4,1,2,1,2,1,3,1,1,3,61
"7613",4,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,44
"7614",5,4,5,5,5,1,3,4,4,3,3,1,2,2,2,6,2,1,2,51
"7615",4,1,5,5,5,1,1,1,2,1,3,NA,NA,1,1,2,1,2,3,43
"7616",6,2,3,5,4,2,2,2,2,1,2,2,2,1,2,2,1,1,2,75
"7617",6,5,5,5,3,1,5,2,1,1,2,2,2,2,1,4,1,1,3,59
"7618",2,5,5,5,3,1,5,5,2,2,4,2,1,2,1,7,2,1,4,43
"7619",NA,4,4,5,4,2,3,3,2,2,1,2,1,1,2,6,1,2,3,78
"7620",4,1,4,3,3,4,1,3,3,3,2,2,1,1,2,3,1,2,3,62
"7621",5,5,5,5,5,4,4,2,2,2,2,2,2,2,1,7,2,1,4,55
"7622",1,5,5,5,4,1,5,5,2,2,5,1,1,2,1,6,2,1,2,26
"7623",6,4,5,5,3,1,3,5,3,5,1,2,1,2,1,7,1,2,3,72
"7624",5,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,5,60
"7625",6,2,5,5,3,1,2,2,5,5,1,2,NA,1,NA,5,1,1,3,80
"7626",NA,3,4,3,3,3,3,2,2,4,3,2,2,1,2,2,2,2,3,19
"7627",5,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,5,20
"7628",6,5,5,5,4,1,5,4,4,5,2,2,1,1,1,8,1,1,2,65
"7629",2,4,5,3,5,3,5,5,3,4,4,1,1,2,1,7,2,1,3,69
"7630",4,1,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,45
"7631",3,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,23
"7632",1,1,4,4,4,1,1,2,1,2,2,2,2,1,1,7,2,1,3,63
"7633",3,3,3,5,4,2,4,5,1,1,5,1,2,2,1,5,2,3,3,27
"7634",6,3,4,4,4,1,2,2,2,4,1,2,2,1,1,4,2,1,4,71
"7635",4,5,5,5,4,1,5,4,1,1,2,2,2,2,1,7,2,1,2,73
"7636",3,5,5,5,3,1,5,3,3,4,4,1,1,2,2,6,1,1,3,57
"7637",1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,3,56
"7638",NA,4,4,4,3,1,1,1,1,1,1,2,2,1,2,3,2,2,1,64
"7639",NA,3,5,5,5,2,3,4,3,4,2,1,2,2,1,5,2,3,3,29
"7640",2,5,5,5,5,2,4,5,2,1,4,2,1,2,1,3,2,1,3,48
"7641",6,3,4,4,4,2,2,2,2,2,3,2,2,1,2,7,1,2,3,54
"7642",3,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,21
"7643",6,3,3,4,5,1,3,3,2,2,2,2,2,1,1,3,2,2,2,53
"7644",5,3,3,5,3,2,3,4,5,2,2,2,1,1,1,5,1,2,1,41
"7645",3,5,4,5,3,1,4,5,1,1,5,2,1,2,1,6,1,1,4,27
"7646",6,3,4,4,4,2,4,3,1,4,1,2,2,1,1,3,1,2,3,80
"7647",6,5,5,5,5,3,1,1,3,2,1,2,2,2,1,1,2,1,1,78
"7648",NA,3,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,4,29
"7649",NA,4,5,5,4,1,1,4,2,5,2,2,2,2,2,3,1,2,4,74
"7650",4,5,5,5,3,1,5,5,1,2,1,2,2,1,2,6,1,2,2,45
"7651",6,5,4,4,3,5,3,2,3,5,2,NA,NA,2,NA,6,2,1,2,54
"7652",4,3,3,5,4,1,3,4,2,3,1,2,2,1,1,NA,2,2,3,59
"7653",2,5,5,5,4,1,5,5,2,1,3,1,1,2,1,2,1,1,4,65
"7654",2,5,5,5,5,1,5,5,1,1,4,2,1,2,1,7,2,1,2,49
"7655",3,5,5,5,3,1,4,5,2,4,3,1,1,2,1,3,2,2,3,69
"7656",2,5,5,5,5,1,5,4,1,1,4,1,1,2,1,7,2,1,5,36
"7657",1,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,1,4,36
"7658",6,4,4,5,4,3,1,3,3,5,1,2,2,1,2,2,1,1,3,66
"7659",NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,59
"7660",1,5,5,5,5,1,5,5,1,2,4,1,1,1,1,7,2,1,2,33
"7661",5,5,5,4,4,1,1,3,2,4,1,2,2,2,2,6,1,1,3,72
"7662",3,4,5,5,5,1,5,5,1,4,5,1,1,2,1,6,2,1,3,68
"7663",3,5,5,4,4,1,4,2,1,3,1,2,2,2,1,7,2,1,3,67
"7664",2,5,5,5,5,3,5,4,2,1,3,2,2,2,NA,6,2,1,3,51
"7665",5,2,4,4,4,3,3,3,3,3,1,2,2,1,1,2,1,2,3,67
"7666",3,5,4,5,5,1,4,4,4,3,3,2,2,2,1,7,2,1,3,50
"7667",1,5,5,5,5,2,4,4,1,2,4,1,1,2,1,6,2,1,3,67
"7668",4,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,68
"7669",4,5,5,5,4,1,5,5,1,1,2,2,2,2,2,2,1,1,4,67
"7670",5,4,3,5,5,4,2,3,2,2,1,2,2,1,2,6,1,1,1,27
"7671",NA,3,4,5,4,1,5,5,1,5,2,2,2,1,2,3,2,1,3,67
"7672",3,4,5,5,4,1,3,5,1,3,3,2,2,2,1,3,2,1,2,19
"7673",4,5,5,5,3,2,2,3,2,5,3,1,2,2,1,6,1,2,3,63
"7674",NA,5,5,5,5,1,5,5,1,1,1,2,2,1,1,2,1,1,3,60
"7675",4,2,5,5,4,3,3,1,4,4,3,2,2,1,2,6,2,3,2,39
"7676",NA,5,5,5,3,1,1,1,5,5,2,2,2,1,1,3,1,1,1,38
"7677",6,3,5,4,4,4,2,3,4,5,1,2,2,2,2,4,2,1,2,36
"7678",5,4,5,5,5,1,1,5,5,1,1,1,1,2,1,6,1,2,3,46
"7679",6,1,5,5,3,1,2,3,5,3,1,2,2,1,1,3,2,3,1,36
"7680",6,3,3,5,3,1,2,5,2,2,1,2,2,1,1,2,2,1,2,57
"7681",5,2,4,5,4,3,2,4,3,4,3,2,2,2,1,6,1,1,3,32
"7682",4,3,4,4,4,2,5,4,2,2,1,2,2,2,1,3,2,1,3,61
"7683",6,4,4,5,4,1,1,3,5,4,2,1,1,1,1,5,1,1,3,70
"7684",6,2,3,5,5,3,1,4,2,4,3,1,1,2,1,2,2,1,3,65
"7685",6,5,5,5,5,2,3,4,4,5,1,2,1,2,1,6,1,1,3,71
"7686",5,4,4,5,5,3,2,4,3,4,3,1,1,2,1,3,1,2,3,65
"7687",NA,5,5,5,3,1,5,5,1,5,1,2,2,1,1,2,1,1,3,65
"7688",7,5,5,5,5,2,2,4,4,5,1,2,1,2,1,6,2,1,3,75
"7689",2,5,5,5,5,1,5,5,1,1,4,1,1,2,1,2,1,2,4,39
"7690",2,3,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,2,27
"7691",NA,2,3,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,4,64
"7692",6,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,1,65
"7693",3,2,3,4,4,2,4,3,2,2,2,1,1,2,1,NA,2,1,3,56
"7694",3,5,5,5,5,1,5,5,1,4,4,2,1,2,1,7,2,2,3,50
"7695",4,1,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,3,75
"7696",3,5,5,5,5,1,2,4,2,5,4,1,1,2,1,7,2,2,3,66
"7697",2,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,4,27
"7698",1,5,4,5,5,1,5,5,1,2,5,1,1,1,1,6,2,1,4,41
"7699",4,4,5,NA,5,1,1,2,1,4,NA,2,2,2,1,3,1,2,5,60
"7700",6,3,5,5,NA,2,5,4,5,5,1,NA,NA,NA,NA,6,2,1,NA,58
"7701",4,3,3,4,3,2,2,4,2,2,2,2,2,1,1,1,1,2,4,74
"7702",4,5,5,5,5,1,4,3,1,1,1,2,1,2,1,6,1,2,5,65
"7703",6,3,4,5,5,2,3,3,2,2,3,1,2,1,1,2,2,1,2,63
"7704",6,5,5,5,5,1,NA,NA,NA,5,1,2,2,2,1,6,2,1,1,27
"7705",2,5,5,5,5,1,4,5,1,3,2,2,1,2,1,8,2,1,2,48
"7706",5,4,5,4,5,1,3,4,1,4,1,2,2,2,1,8,1,2,3,38
"7707",6,4,4,4,4,1,1,2,1,5,1,2,2,2,1,2,2,1,3,63
"7708",1,5,5,5,5,1,4,4,3,2,5,1,1,2,1,3,2,1,4,41
"7709",4,4,5,5,5,2,3,2,2,4,3,1,1,2,1,2,1,1,3,32
"7710",3,4,2,4,1,1,4,5,1,2,1,2,2,1,2,6,2,1,3,63
"7711",6,5,5,5,4,2,5,4,2,5,1,2,1,1,1,6,2,2,3,61
"7712",3,5,5,5,5,2,4,5,1,4,1,2,1,2,1,7,2,2,4,44
"7713",3,1,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,31
"7714",6,5,4,5,3,3,3,2,2,1,3,1,1,2,1,2,1,3,4,27
"7715",3,5,5,5,5,2,4,3,1,2,3,1,1,2,1,7,2,2,2,28
"7716",4,NA,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,4,79
"7717",6,4,4,4,5,1,2,4,3,3,1,1,2,2,1,5,1,1,3,38
"7718",4,4,4,4,4,1,5,3,1,2,3,2,2,2,2,5,2,1,4,59
"7719",6,2,5,4,4,2,2,3,3,3,1,1,1,2,2,6,2,2,1,59
"7720",5,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,36
"7721",NA,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,53
"7722",6,NA,5,5,3,2,3,3,3,5,1,2,2,NA,1,3,1,3,3,70
"7723",6,3,4,5,4,2,2,3,1,5,2,2,2,1,2,2,1,3,3,50
"7724",4,5,5,5,5,1,5,5,1,5,5,2,2,2,1,7,1,1,3,30
"7725",7,3,5,5,4,2,3,4,4,5,2,2,NA,NA,NA,4,2,1,3,66
"7726",5,5,5,5,5,1,5,5,1,1,3,2,2,1,1,2,2,1,3,65
"7727",6,5,5,5,4,2,3,3,4,3,2,2,2,1,1,5,2,1,2,31
"7728",4,3,5,5,5,2,2,3,2,1,1,2,2,1,1,2,2,3,4,80
"7729",3,5,5,5,5,1,5,5,2,2,4,2,1,2,1,7,1,1,3,33
"7730",4,5,4,4,5,1,3,4,1,3,2,2,1,2,1,6,2,1,3,76
"7731",2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,4,69
"7732",2,5,5,5,5,2,5,5,1,1,3,2,1,1,1,6,2,1,3,48
"7733",4,2,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,3,33
"7734",4,3,4,5,5,1,4,4,2,2,1,2,2,1,2,3,1,1,3,57
"7735",2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,36
"7736",2,5,5,5,4,1,5,5,1,2,3,1,1,2,1,6,2,1,4,77
"7737",2,5,4,5,5,2,3,3,2,5,3,1,2,2,1,6,2,1,3,69
"7738",5,4,5,5,4,2,1,3,4,4,1,2,2,2,1,2,1,1,3,79
"7739",4,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2,3,37
"7740",2,4,5,5,5,1,5,5,1,5,2,2,2,1,1,3,1,1,5,59
"7741",7,2,5,5,5,3,4,3,4,2,1,2,2,1,1,4,1,2,2,80
"7742",NA,1,5,4,4,1,5,4,3,5,2,2,1,1,1,5,2,2,2,32
"7743",3,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,2,47
"7744",NA,3,4,5,4,1,2,2,2,2,2,2,1,2,1,3,2,2,1,60
"7745",5,3,5,5,3,2,4,4,2,1,3,1,1,1,1,5,2,1,2,23
"7746",3,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,51
"7747",NA,3,3,3,3,1,5,5,2,5,1,2,2,1,1,6,2,3,4,42
"7748",2,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,25
"7749",4,5,3,3,5,1,2,4,4,2,1,1,1,2,1,3,1,1,2,55
"7750",4,5,5,5,5,1,4,5,1,1,2,NA,NA,2,1,7,1,1,3,72
"7751",4,4,5,4,4,2,3,4,3,4,1,2,2,NA,NA,6,2,1,5,58
"7752",5,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2,2,31
"7753",7,3,4,4,3,2,1,2,4,5,1,2,2,1,2,2,2,1,2,78
"7754",NA,4,4,5,3,1,2,2,3,4,1,2,2,1,2,NA,2,2,5,56
"7755",2,5,5,5,5,1,5,5,1,4,5,2,1,2,1,3,1,1,3,71
"7756",3,5,5,5,4,1,5,5,1,2,3,NA,NA,2,NA,2,2,1,3,65
"7757",2,5,4,5,4,1,5,4,2,1,2,2,1,2,1,7,2,1,3,69
"7758",2,5,5,5,5,1,5,5,1,2,4,2,2,2,1,4,2,2,3,50
"7759",6,1,4,4,4,1,1,1,1,2,1,2,2,1,1,3,1,1,3,80
"7760",4,5,5,5,5,1,5,5,2,1,3,2,1,2,1,6,1,1,1,36
"7761",4,3,4,4,3,2,1,3,4,3,1,2,2,2,2,2,2,1,3,44
"7762",6,4,4,5,5,1,5,5,1,5,2,2,2,1,1,5,1,2,4,53
"7763",5,3,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,3,3,45
"7764",1,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,25
"7765",4,3,5,5,5,2,4,4,2,2,2,1,1,1,1,6,2,3,3,52
"7766",4,3,3,3,3,3,3,3,3,3,3,2,2,1,2,3,2,2,1,34
"7767",2,5,5,5,5,1,5,5,1,2,1,2,NA,NA,NA,7,2,1,2,78
"7768",4,5,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,3,45
"7769",4,1,1,5,2,1,5,3,3,3,3,2,1,2,1,2,2,1,NA,-9
"7770",6,2,2,4,4,1,3,2,2,3,2,2,2,1,2,NA,1,2,2,23
"7771",4,1,5,5,5,2,4,4,2,3,3,1,1,2,1,3,2,1,5,51
"7772",4,5,5,5,4,4,4,3,3,4,4,1,1,2,1,7,2,2,3,80
"7773",1,3,3,2,4,1,4,1,1,2,1,2,2,1,2,3,2,1,1,72
"7774",2,5,5,5,4,1,5,5,2,1,3,2,1,2,1,6,1,2,3,41
"7775",2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,24
"7776",2,3,4,5,5,3,3,3,5,3,3,2,2,1,1,NA,2,1,5,30
"7777",5,4,4,5,5,1,1,2,1,2,1,2,2,1,1,2,1,1,2,55
"7778",3,2,5,5,3,1,5,5,1,2,2,2,2,1,1,3,1,1,5,49
"7779",6,5,5,5,1,5,5,5,5,5,1,2,1,2,1,3,1,1,2,74
"7780",4,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,3,3,48
"7781",2,5,5,4,5,1,5,5,1,2,4,2,2,2,1,3,2,1,3,64
"7782",6,3,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,80
"7783",4,1,2,2,3,1,4,4,1,3,3,2,2,1,1,2,2,2,2,27
"7784",NA,NA,NA,NA,NA,5,1,4,5,4,3,2,2,1,2,1,2,1,5,-9
"7785",5,2,4,5,5,2,4,5,1,2,4,1,2,2,1,3,2,2,3,28
"7786",2,5,5,5,4,2,4,4,2,2,2,1,1,2,1,7,1,1,5,50
"7787",4,2,4,5,4,1,2,2,4,2,1,1,2,1,1,3,1,2,2,49
"7788",6,5,5,5,4,2,5,3,2,4,2,2,1,2,1,6,1,1,5,65
"7789",2,4,4,4,3,2,5,5,2,2,5,1,1,2,1,6,1,1,2,49
"7790",6,1,5,4,1,2,5,4,2,2,2,2,1,2,1,2,2,1,1,40
"7791",5,1,3,5,3,1,4,4,1,3,2,1,2,2,2,5,2,2,2,21
"7792",1,4,5,5,4,2,2,5,2,4,2,2,2,2,1,3,1,2,2,69
"7793",2,5,5,5,5,1,5,5,1,5,2,1,1,2,1,3,2,2,4,68
"7794",NA,1,4,4,3,1,2,3,3,3,3,2,2,2,2,2,1,2,3,23
"7795",2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,4,32
"7796",2,4,5,4,4,1,5,5,1,2,4,1,1,2,1,7,1,1,3,59
"7797",NA,3,2,3,4,1,4,4,1,1,2,2,2,1,1,6,2,2,3,51
"7798",3,5,5,5,5,1,5,5,2,2,5,2,1,2,1,7,1,1,3,52
"7799",NA,3,3,3,3,3,3,3,3,3,3,2,2,2,1,2,1,3,3,22
"7800",NA,1,1,2,3,2,2,3,2,4,2,2,2,1,2,2,2,3,5,80
"7801",4,5,5,5,5,1,4,4,2,3,1,2,2,2,2,6,1,2,3,47
"7802",3,5,5,4,4,1,5,5,1,2,3,NA,NA,NA,NA,8,1,1,3,67
"7803",NA,2,NA,2,2,1,2,1,1,2,1,2,2,2,1,1,2,2,3,29
"7804",1,5,4,5,4,1,5,5,1,1,1,2,2,1,2,3,1,1,1,62
"7805",6,5,5,5,3,1,5,5,1,1,2,2,2,1,1,6,1,3,5,65
"7806",4,4,5,5,4,2,1,3,3,2,2,1,2,2,1,5,2,3,3,47
"7807",4,3,3,3,5,3,3,3,1,3,1,1,2,1,2,2,2,3,3,20
"7808",2,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,2,30
"7809",4,3,4,4,3,2,4,3,2,3,2,2,2,1,1,2,1,3,3,72
"7810",2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,4,2,2,4,57
"7811",7,3,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,48
"7812",3,4,5,5,4,1,4,2,3,4,4,1,1,2,1,6,2,1,2,70
"7813",NA,4,5,5,3,1,5,5,2,3,1,2,2,1,2,1,1,1,1,61
"7814",2,5,5,5,4,1,5,5,1,5,3,1,1,2,1,8,2,1,3,77
"7815",3,4,5,5,4,1,2,5,3,5,1,2,1,1,1,6,2,1,3,80
"7816",6,5,4,5,3,2,1,1,5,5,1,2,1,2,1,6,1,1,3,80
"7817",4,5,5,5,4,1,5,4,2,4,2,2,1,1,1,7,2,2,5,33
"7818",2,3,5,5,3,1,5,1,2,1,5,1,1,2,1,2,2,1,4,18
"7819",2,3,3,5,3,2,4,4,1,3,3,1,2,2,1,6,2,2,2,32
"7820",5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,2,25
"7821",1,3,4,3,3,1,1,2,1,1,1,2,2,1,2,2,2,1,3,68
